min,cdn,bitrate,p2p,device,isp,platform,gameid,value,cnt
1581772200,3,4500,1,C3,电信,pc_exe_template,3203,4,56
1581772260,7,500,0,C5,联通,pc_exe_template,3203,0,3
1581772320,5,500,0,C1,电信,pc_exe_template,3203,0,6
1581771720,7,2500,0,C8,*,pc_exe_template,3203,0,2
1581771900,5,4500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,3
1581771960,7,500,0,C3,联通,pc_exe_template,3203,0,3
1581772020,5,4500,1,C1,东方有线/电信/联通/移动,pc_exe_template,3203,0,3
1581771480,7,8000,1,C1,电信,pc_exe_template,3203,6,172
1581771540,5,0,0,C2,移动,pc_exe_template,3203,1,31
1581771780,7,4500,1,C5,电信,pc_exe_template,3203,1,6
1581772020,3,8000,1,C1,电信,pc_exe_template,3203,3,33
1581772080,5,2500,1,C1,广西广电/联通,pc_exe_template,3203,0,1
1581772140,7,2500,1,C5,移动,pc_exe_template,3203,3,96
1581771420,3,2500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771960,7,500,0,C1,联通,pc_exe_template,3203,0,1
1581772200,7,4500,1,C3,天威视讯/联通,pc_exe_template,3203,2,3
1581772380,5,8000,0,C6,移动,pc_exe_template,3203,0,10
1581771300,7,8000,1,C8,鹏博士/电信,pc_exe_template,3203,0,1
1581771420,7,2500,0,C3,广西广电/联通,pc_exe_template,3203,0,3
1581771480,5,4500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772020,5,2500,1,C1,广电网,pc_exe_template,3203,0,9
1581772020,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,18
1581772440,7,4500,1,C1,电信,pc_exe_template,3203,1,25
1581771480,5,500,0,C1,联通,pc_exe_template,3203,1,109
1581771240,7,8000,0,C2,移动,pc_exe_template,3203,1,10
1581771300,3,500,1,C3,广电网/电信,pc_exe_template,3203,0,2
1581771360,3,500,1,C5,移动,pc_exe_template,3203,0,3
1581771780,3,8000,0,C2,移动,pc_exe_template,3203,0,6
1581771900,5,500,0,C1,移动,pc_exe_template,3203,0,29
1581771960,5,8000,0,C6,电信,pc_exe_template,3203,0,4
1581771300,7,8000,0,C2,联通,pc_exe_template,3203,0,6
1581771360,7,4500,0,C1,湖北广电,pc_exe_template,3203,0,6
1581771420,7,2500,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581771960,5,500,0,C1,联通,pc_exe_template,3203,2,106
1581772380,3,8000,0,C6,移动,pc_exe_template,3203,0,3
1581771240,7,2500,1,C3,黑龙江广电,pc_exe_template,3203,0,5
1581771540,3,2500,0,C2,浙江华数/联通,pc_exe_template,3203,0,3
1581771720,5,4500,1,C1,广电网,pc_exe_template,3203,0,5
1581771960,5,2500,1,C3,广电网,pc_exe_template,3203,0,1
1581771960,7,4500,1,C3,鹏博士,pc_exe_template,3203,0,6
1581772080,5,500,1,C1,湖北广电,pc_exe_template,3203,0,9
1581772380,7,4500,1,C3,电信,pc_exe_template,3203,9,335
1581771900,5,500,1,C1,湖南有线/联通,pc_exe_template,3203,0,3
1581772080,7,4500,0,C6,联通,pc_exe_template,3203,3,47
1581772260,3,8000,0,C6,珠江宽频/联通,pc_exe_template,3203,0,1
1581771480,3,500,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581771540,7,4500,0,C3,hcn.co.kr,pc_exe_template,3203,0,3
1581771600,7,2500,0,C1,bite.lt,pc_exe_template,3203,0,3
1581771600,7,2500,0,C1,电信,pc_exe_template,3203,9,106
1581771660,5,500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771780,5,2500,1,C1,移动/铁通,pc_exe_template,3203,0,5
1581771960,7,8000,1,C3,移动,pc_exe_template,3203,2,19
1581772140,5,4500,0,C1,湖北广电,pc_exe_template,3203,1,1
1581772200,7,500,0,C1,联通,pc_exe_template,3203,0,6
1581771360,7,2500,0,C8,移动,pc_exe_template,3203,0,16
1581771480,3,8000,0,C6,电信,pc_exe_template,3203,0,7
1581771660,3,8000,1,C1,pccw.com,pc_exe_template,3203,0,2
1581771900,7,4500,1,C1,广电网/电信,pc_exe_template,3203,0,10
1581772080,7,8000,0,C6,浙江华数/联通,pc_exe_template,3203,0,5
1581772140,7,500,1,C5,电信,pc_exe_template,3203,0,1
1581771300,7,2500,1,C1,tm.com.my,pc_exe_template,3203,0,2
1581771360,7,0,0,C1,联通,pc_exe_template,3203,0,3
1581771600,5,2500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581771900,7,2500,0,C2,湖北广电,pc_exe_template,3203,0,1
1581771960,7,500,0,C2,移动,pc_exe_template,3203,27,122
1581772020,5,2500,1,C3,电信,pc_exe_template,3203,0,52
1581771240,5,2500,1,C3,浙江华数/联通,pc_exe_template,3203,1,3
1581771600,7,0,0,C1,移动,pc_exe_template,3203,0,6
1581772140,3,0,0,C1,移动,pc_exe_template,3203,2,3
1581772380,5,500,0,C2,电信,pc_exe_template,3203,3,16
1581771240,5,500,1,C1,电信,pc_exe_template,3203,1,38
1581771300,7,500,1,C8,鹏博士,pc_exe_template,3203,0,3
1581771720,7,500,1,C8,电信,pc_exe_template,3203,2,68
1581771840,7,2500,0,C1,广西广电/联通,pc_exe_template,3203,1,1
1581772260,7,8000,0,C8,电信,pc_exe_template,3203,0,1
1581772380,3,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581772380,5,500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581772440,5,4500,1,C3,移动,pc_exe_template,3203,0,3
1581772440,7,2500,1,C3,联通,pc_exe_template,3203,0,2
1581771240,7,0,0,C2,广电网,pc_exe_template,3203,0,3
1581771540,3,2500,1,C5,联通,pc_exe_template,3203,0,5
1581771660,7,2500,1,C8,鹏博士/电信,pc_exe_template,3203,0,1
1581772080,7,8000,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771960,5,4500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,3
1581772080,5,4500,1,C1,东方有线/电信/联通/移动,pc_exe_template,3203,0,2
1581771600,3,2500,1,C8,黑龙江广电,pc_exe_template,3203,0,3
1581772020,5,500,1,C1,电信,pc_exe_template,3203,1,46
1581772080,7,500,1,C8,鹏博士,pc_exe_template,3203,0,3
1581771300,7,2500,0,C2,移动,pc_exe_template,3203,36,356
1581771480,3,4500,0,C2,电信,pc_exe_template,3203,1,22
1581771480,7,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,15
1581771780,5,8000,0,C8,电信,pc_exe_template,3203,0,1
1581771840,3,2500,0,C2,移动,pc_exe_template,3203,5,70
1581771960,7,500,1,C3,联通,pc_exe_template,3203,1,51
1581772020,3,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,3
1581772020,5,2500,0,C6,电信,pc_exe_template,3203,1,2
1581772080,7,4500,0,C2,浙江华数/联通,pc_exe_template,3203,3,3
1581771360,3,4500,1,C8,广电网,pc_exe_template,3203,0,3
1581771420,3,500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581771660,3,4500,1,C1,移动,pc_exe_template,3203,13,167
1581771660,5,2500,1,C1,联通,pc_exe_template,3203,7,131
1581771660,5,8000,1,C5,联通,pc_exe_template,3203,0,1
1581771660,7,4500,0,C6,铁通,pc_exe_template,3203,0,2
1581771720,5,500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771840,3,500,1,C3,电信,pc_exe_template,3203,0,4
1581772140,5,4500,1,C8,移动,pc_exe_template,3203,0,7
1581772140,7,2500,1,C8,联通,pc_exe_template,3203,0,39
1581772140,7,500,0,C2,黑龙江广电,pc_exe_template,3203,0,3
1581771240,7,2500,0,C8,电信,pc_exe_template,3203,0,8
1581771540,7,4500,1,C8,珠江宽频/联通,pc_exe_template,3203,0,2
1581771600,7,2500,1,C3,歌华有线/铁通,pc_exe_template,3203,0,2
1581772140,7,2500,1,C1,广电网/电信,pc_exe_template,3203,3,14
1581771420,3,4500,1,C8,laotel.com,pc_exe_template,3203,0,3
1581771480,5,500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581771480,7,4500,1,C3,联通,pc_exe_template,3203,2,147
1581771540,7,4500,0,C6,电信,pc_exe_template,3203,0,53
1581771900,5,0,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771900,7,2500,0,C6,移动,pc_exe_template,3203,0,18
1581772020,3,4500,1,C3,联通,pc_exe_template,3203,1,18
1581772020,7,2500,0,C7,电信,pc_exe_template,3203,0,3
1581772020,7,500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581772440,7,500,1,C1,电信,pc_exe_template,3203,0,3
1581771900,7,2500,1,C8,天威视讯/联通,pc_exe_template,3203,0,6
1581772020,5,0,0,C2,鹏博士,pc_exe_template,3203,0,3
1581772200,7,8000,1,C8,浙江华数/联通,pc_exe_template,3203,0,6
1581772320,7,2500,0,C3,u.com.my,pc_exe_template,3203,0,3
1581772440,5,0,0,C2,电信,pc_exe_template,3203,0,1
1581772440,7,8000,0,C6,联通,pc_exe_template,3203,1,2
1581771240,5,4500,0,C2,电信,pc_exe_template,3203,0,28
1581771360,7,2500,0,C6,鹏博士,pc_exe_template,3203,0,1
1581771600,5,2500,0,C2,移动,pc_exe_template,3203,2,37
1581771660,5,500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581771780,5,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,1
1581771780,7,2500,0,C6,电信,pc_exe_template,3203,0,13
1581772260,3,2500,1,C3,联通,pc_exe_template,3203,3,36
1581772320,3,2500,0,C6,电信,pc_exe_template,3203,0,2
1581771240,3,4500,0,C2,电信,pc_exe_template,3203,0,21
1581771240,7,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,6
1581771600,3,2500,0,C2,移动,pc_exe_template,3203,7,80
1581771720,7,500,1,C3,联通,pc_exe_template,3203,0,36
1581771780,3,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,3
1581772080,7,4500,1,C3,黑龙江广电,pc_exe_template,3203,0,2
1581771240,7,2500,1,C1,maxis.com.my,pc_exe_template,3203,1,2
1581771480,5,8000,1,C3,电信,pc_exe_template,3203,1,3
1581771480,7,2500,0,C1,湖北广电,pc_exe_template,3203,0,22
1581771540,7,500,0,C1,移动,pc_exe_template,3203,0,26
1581771840,7,4500,1,C3,广东广电/联通,pc_exe_template,3203,0,2
1581772080,3,500,0,C1,移动,pc_exe_template,3203,0,3
1581771300,3,2500,1,C8,联通,pc_exe_template,3203,0,3
1581771660,5,4500,1,C1,鹏博士,pc_exe_template,3203,0,9
1581772080,5,4500,1,C1,电信,pc_exe_template,3203,5,249
1581772140,7,4500,1,C8,鹏博士,pc_exe_template,3203,0,13
1581772440,5,2500,1,C1,移动,pc_exe_template,3203,1,7
1581771480,7,2500,1,C1,maxis.com.my,pc_exe_template,3203,1,3
1581771600,7,8000,0,C2,湖北广电,pc_exe_template,3203,0,2
1581771720,5,8000,1,C3,电信,pc_exe_template,3203,0,4
1581771780,7,2500,1,C3,广西广电/联通,pc_exe_template,3203,0,2
1581771960,7,2500,0,C2,广东广电/联通,pc_exe_template,3203,0,6
1581772020,7,500,1,C8,广电网/联通,pc_exe_template,3203,0,3
1581771240,5,500,1,C3,湖北广电,pc_exe_template,3203,0,2
1581771300,5,0,1,C5,电信,pc_exe_template,3203,0,1
1581771780,3,4500,1,C8,联通,pc_exe_template,3203,0,8
1581771840,7,0,0,C1,电信,pc_exe_template,3203,0,4
1581771600,3,2500,1,C1,湖北广电,pc_exe_template,3203,0,13
1581771600,7,2500,1,C5,歌华有线/铁通,pc_exe_template,3203,0,3
1581771660,3,500,1,C1,移动,pc_exe_template,3203,4,74
1581771660,7,8000,0,C1,移动,pc_exe_template,3203,0,3
1581772140,5,500,1,C8,移动,pc_exe_template,3203,0,2
1581771600,7,4500,1,C1,浙江华数/联通,pc_exe_template,3203,3,20
1581771660,7,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,2,6
1581771840,7,4500,0,C2,联通/电信/铁通,pc_exe_template,3203,3,4
1581771300,7,4500,1,C3,移动,pc_exe_template,3203,5,218
1581771420,5,4500,0,C2,联通,pc_exe_template,3203,0,5
1581771720,7,2500,1,C8,浙江华数/联通,pc_exe_template,3203,0,6
1581771900,7,4500,0,C6,湖北广电,pc_exe_template,3203,0,6
1581772140,7,4500,1,C3,陕西广电/联通/电信,pc_exe_template,3203,1,1
1581772260,7,4500,0,C2,广电网,pc_exe_template,3203,0,3
1581771420,7,2500,0,C1,湖北广电,pc_exe_template,3203,0,21
1581771540,7,8000,0,C6,电信,pc_exe_template,3203,0,214
1581771600,7,4500,0,C8,电信,pc_exe_template,3203,0,13
1581771960,7,2500,0,C8,移动,pc_exe_template,3203,0,1
1581772080,3,8000,0,C6,电信,pc_exe_template,3203,0,6
1581771300,5,500,0,C2,广电网,pc_exe_template,3203,0,1
1581771300,7,0,0,C2,珠江宽频/联通,pc_exe_template,3203,0,2
1581771480,7,0,0,C1,联通,pc_exe_template,3203,0,3
1581771720,5,2500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581772080,7,500,0,C2,移动,pc_exe_template,3203,1,117
1581772140,5,2500,1,C3,电信,pc_exe_template,3203,1,48
1581772380,5,500,1,C3,digi.com.my,pc_exe_template,3203,0,4
1581771300,5,4500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,2
1581771360,7,500,0,C3,联通,pc_exe_template,3203,0,6
1581772080,7,2500,0,C8,pccw.com,pc_exe_template,3203,0,3
1581771540,7,8000,1,C1,方正宽带/电信,pc_exe_template,3203,0,1
1581771660,7,2500,0,C2,湖南有线/联通,pc_exe_template,3203,0,1
1581771660,7,500,0,C6,联通,pc_exe_template,3203,0,4
1581771540,5,500,0,C2,电信,pc_exe_template,3203,0,9
1581771900,7,0,1,C2,电信,pc_exe_template,3203,0,3
1581772140,7,4500,1,C3,*,pc_exe_template,3203,0,4
1581772140,7,500,1,C3,free.fr,pc_exe_template,3203,1,3
1581771360,7,2500,1,C3,鹏博士,pc_exe_template,3203,1,7
1581771600,5,2500,1,C1,tm.com.my,pc_exe_template,3203,0,3
1581771780,7,2500,1,C3,电信,pc_exe_template,3203,16,397
1581771900,3,2500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581772260,3,2500,0,C2,移动,pc_exe_template,3203,11,93
1581772320,3,2500,1,C3,电信,pc_exe_template,3203,0,39
1581771540,5,4500,1,C8,联通,pc_exe_template,3203,0,1
1581771960,7,8000,0,C6,珠江宽频/联通,pc_exe_template,3203,0,3
1581772140,5,500,1,C1,湖南有线/联通,pc_exe_template,3203,0,1
1581772380,7,4500,1,C8,广电网,pc_exe_template,3203,0,3
1581771300,7,500,1,C1,电信,pc_exe_template,3203,10,189
1581771420,3,500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771840,3,500,1,C1,电信,pc_exe_template,3203,0,43
1581772020,7,4500,0,C2,电信,pc_exe_template,3203,4,51
1581772140,3,2500,0,C6,陕西广电/联通/电信,pc_exe_template,3203,0,1
1581771240,7,500,0,C5,天威视讯/联通,pc_exe_template,3203,0,1
1581771540,7,4500,1,C8,cht.com.tw,pc_exe_template,3203,0,2
1581771600,7,4500,0,C3,移动,pc_exe_template,3203,0,11
1581771780,7,2500,1,C1,广电网/电信,pc_exe_template,3203,1,5
1581771900,5,-1,0,C2,电信,pc_exe_template,3203,0,2
1581772140,5,2500,0,C3,联通,pc_exe_template,3203,4,144
1581771300,5,4500,0,C6,移动,pc_exe_template,3203,0,10
1581771300,7,2500,0,C6,联通,pc_exe_template,3203,4,19
1581771600,7,4500,0,C2,广电网,pc_exe_template,3203,0,6
1581772140,5,2500,1,C1,湖北广电,pc_exe_template,3203,3,24
1581772200,5,500,1,C1,移动,pc_exe_template,3203,4,93
1581771660,5,2500,1,C5,移动,pc_exe_template,3203,0,9
1581771840,7,4500,0,C1,电信,pc_exe_template,3203,10,29
1581771840,7,500,1,C1,天威视讯/联通,pc_exe_template,3203,0,3
1581772200,7,2500,0,C1,移动,pc_exe_template,3203,8,49
1581772380,3,4500,0,C1,电信,pc_exe_template,3203,0,3
1581771240,5,8000,1,C1,鹏博士,pc_exe_template,3203,0,2
1581771660,5,8000,1,C1,电信,pc_exe_template,3203,2,37
1581771840,3,0,0,C5,移动,pc_exe_template,3203,0,1
1581772020,7,0,0,C2,陕西广电/联通/电信,pc_exe_template,3203,1,6
1581772020,7,4500,1,C1,广东广电/联通,pc_exe_template,3203,1,6
1581771540,7,0,0,C2,珠江宽频/联通,pc_exe_template,3203,0,3
1581771660,7,4500,1,C3,pccw.com,pc_exe_template,3203,0,1
1581771720,7,0,0,C1,联通,pc_exe_template,3203,0,3
1581771960,5,2500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581772320,7,500,0,C2,移动,pc_exe_template,3203,4,138
1581772380,5,2500,1,C3,电信,pc_exe_template,3203,4,81
1581771480,3,0,1,C5,移动,pc_exe_template,3203,0,3
1581772260,5,2500,0,C2,电信,pc_exe_template,3203,3,62
1581772380,7,500,0,C5,电信,pc_exe_template,3203,0,3
1581771360,3,500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771780,3,500,1,C1,电信,pc_exe_template,3203,0,34
1581771960,7,4500,0,C2,电信,pc_exe_template,3203,0,48
1581772080,3,2500,0,C6,陕西广电/联通/电信,pc_exe_template,3203,0,2
1581772260,5,2500,1,C1,*,pc_exe_template,3203,0,3
1581772320,7,2500,0,C2,移动,pc_exe_template,3203,15,268
1581772380,7,500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581771420,3,4500,1,C1,移动,pc_exe_template,3203,3,134
1581771420,5,2500,1,C1,联通,pc_exe_template,3203,2,97
1581771420,5,8000,1,C5,联通,pc_exe_template,3203,0,3
1581771420,7,4500,0,C6,铁通,pc_exe_template,3203,0,2
1581771480,5,500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771480,7,500,1,C3,sktelecom.com,pc_exe_template,3203,0,3
1581771600,3,500,1,C3,电信,pc_exe_template,3203,0,6
1581771900,5,4500,1,C8,移动,pc_exe_template,3203,0,6
1581771900,7,2500,1,C8,联通,pc_exe_template,3203,0,39
1581772200,7,2500,1,C3,smartone.com,pc_exe_template,3203,1,2
1581772200,7,500,1,C3,浙江华数/联通,pc_exe_template,3203,0,1
1581772260,7,2500,1,C1,广电网,pc_exe_template,3203,0,24
1581771240,7,2500,1,C1,广电网/电信,pc_exe_template,3203,3,12
1581771360,5,-1,0,C2,电信,pc_exe_template,3203,0,1
1581771600,5,2500,0,C3,联通,pc_exe_template,3203,1,123
1581772320,5,2500,1,C1,maxis.com.my,pc_exe_template,3203,0,4
1581771300,5,8000,1,C1,广电网/电信,pc_exe_template,3203,0,3
1581772200,3,4500,1,C1,tm.com.my,pc_exe_template,3203,0,2
1581772260,7,4500,0,C2,湖北广电,pc_exe_template,3203,1,5
1581772380,5,4500,1,C3,电信,pc_exe_template,3203,1,70
1581771420,5,500,1,C3,湖北广电,pc_exe_template,3203,0,3
1581772020,7,0,0,C1,电信,pc_exe_template,3203,0,6
1581771240,7,4500,1,C5,电信,pc_exe_template,3203,0,7
1581771480,3,8000,1,C1,电信,pc_exe_template,3203,2,36
1581771720,5,2500,0,C3,vodafone.es,pc_exe_template,3203,0,4
1581771840,5,4500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581772140,7,500,1,C3,广电网/联通,pc_exe_template,3203,0,3
1581772380,5,2500,1,C1,科技网/鹏博士,pc_exe_template,3203,0,3
1581771300,3,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581771300,7,500,0,C6,广电网,pc_exe_template,3203,0,4
1581771540,5,4500,0,C2,移动,pc_exe_template,3203,0,15
1581771540,7,2500,0,C2,联通,pc_exe_template,3203,13,159
1581771660,7,2500,0,C1,广东广电/联通,pc_exe_template,3203,0,7
1581772080,3,2500,0,C2,联通,pc_exe_template,3203,0,35
1581771720,3,4500,0,C3,移动,pc_exe_template,3203,0,2
1581771720,5,2500,0,C3,联通,pc_exe_template,3203,7,136
1581771900,7,8000,0,C2,电信,pc_exe_template,3203,2,18
1581771240,3,2500,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771240,3,2500,1,C5,*,pc_exe_template,3203,0,1
1581771300,3,500,0,C1,电信,pc_exe_template,3203,0,3
1581771420,7,2500,1,C3,广东广电/联通,pc_exe_template,3203,0,6
1581771900,7,4500,1,C8,cht.com.tw,pc_exe_template,3203,0,2
1581771960,3,2500,1,C3,广东广电/联通,pc_exe_template,3203,1,12
1581771540,7,2500,0,C2,广电网/联通,pc_exe_template,3203,0,4
1581771720,7,4500,0,C6,广电网/电信,pc_exe_template,3203,0,3
1581771900,7,500,1,C3,广东广电/联通,pc_exe_template,3203,0,3
1581771960,7,2500,1,C3,fetnet.net,pc_exe_template,3203,0,1
1581772380,7,4500,1,C1,鹏博士/科技网,pc_exe_template,3203,0,3
1581771240,5,2500,1,C5,移动,pc_exe_template,3203,0,7
1581771420,7,4500,0,C1,电信,pc_exe_template,3203,4,54
1581771780,7,2500,0,C1,移动,pc_exe_template,3203,18,123
1581771960,3,4500,0,C1,电信,pc_exe_template,3203,0,2
1581772320,5,8000,1,C3,联通,pc_exe_template,3203,0,1
1581771660,3,0,0,C2,联通,pc_exe_template,3203,0,9
1581771720,7,4500,1,C5,移动,pc_exe_template,3203,1,9
1581771960,3,8000,1,C1,移动,pc_exe_template,3203,1,37
1581772140,7,4500,1,C8,广西广电/联通,pc_exe_template,3203,0,3
1581772260,5,2500,1,C5,联通,pc_exe_template,3203,0,3
1581772380,7,2500,0,C2,广西广电/联通,pc_exe_template,3203,0,1
1581772380,7,2500,1,C5,*,pc_exe_template,3203,0,3
1581771240,7,2500,1,C3,megafon.ru,pc_exe_template,3203,1,1
1581771360,3,2500,1,C3,湖北广电,pc_exe_template,3203,0,2
1581771360,7,4500,0,C1,珠江宽频/联通,pc_exe_template,3203,0,3
1581771360,7,4500,1,C8,联通,pc_exe_template,3203,0,117
1581771420,3,500,1,C3,移动,pc_exe_template,3203,0,7
1581771720,7,4500,1,C1,广电网,pc_exe_template,3203,1,16
1581771900,3,4500,1,C8,联通,pc_exe_template,3203,0,7
1581771960,3,8000,0,C3,移动,pc_exe_template,3203,0,2
1581772320,7,2500,1,C8,hgc.com.hk,pc_exe_template,3203,0,3
1581771240,5,4500,1,C3,pccw.com,pc_exe_template,3203,0,1
1581771240,7,500,1,C1,tm.com.my,pc_exe_template,3203,2,6
1581771300,5,0,0,C1,联通,pc_exe_template,3203,0,12
1581771300,7,500,1,C1,*,pc_exe_template,3203,0,1
1581771840,5,2500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771840,7,2500,1,C3,sktelecom.com,pc_exe_template,3203,0,3
1581771900,5,500,0,C2,移动,pc_exe_template,3203,0,11
1581771960,3,2500,1,C3,电信,pc_exe_template,3203,0,42
1581771360,7,2500,1,C5,鹏博士/电信,pc_exe_template,3203,0,3
1581771420,3,2500,1,C1,移动,pc_exe_template,3203,10,137
1581771420,3,8000,1,C5,移动,pc_exe_template,3203,0,9
1581771420,5,2500,1,C3,tpg.com.au,pc_exe_template,3203,0,1
1581771540,5,4500,1,C8,电信,pc_exe_template,3203,0,2
1581771660,7,4500,1,C1,浙江华数/联通,pc_exe_template,3203,0,21
1581772200,3,4500,1,C1,浙江华数/联通,pc_exe_template,3203,2,3
1581772200,3,4500,1,C8,laotel.com,pc_exe_template,3203,0,3
1581772320,7,2500,1,C3,联通/电信/铁通,pc_exe_template,3203,0,3
1581771300,3,4500,0,C6,移动,pc_exe_template,3203,0,8
1581771960,7,2500,1,C5,广东广电/联通,pc_exe_template,3203,0,1
1581772140,3,2500,1,C1,湖北广电,pc_exe_template,3203,0,9
1581772200,3,500,1,C1,移动,pc_exe_template,3203,1,73
1581772320,5,4500,1,C1,*,pc_exe_template,3203,0,3
1581772380,7,4500,0,C2,移动,pc_exe_template,3203,2,64
1581771240,7,2500,0,C1,广东广电/联通,pc_exe_template,3203,0,5
1581771660,3,2500,0,C2,联通,pc_exe_template,3203,0,24
1581772200,3,2500,0,C6,移动,pc_exe_template,3203,0,1
1581771240,7,2500,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771240,7,2500,1,C5,*,pc_exe_template,3203,1,3
1581771300,7,500,0,C1,电信,pc_exe_template,3203,3,12
1581771840,3,500,0,C1,电信,pc_exe_template,3203,0,3
1581771960,7,2500,1,C3,广东广电/联通,pc_exe_template,3203,0,4
1581771480,3,2500,0,C6,联通,pc_exe_template,3203,0,2
1581771780,5,2500,1,C1,湖北广电,pc_exe_template,3203,0,20
1581771840,3,8000,1,C5,移动,pc_exe_template,3203,0,6
1581771840,5,500,1,C1,移动,pc_exe_template,3203,6,93
1581772200,7,500,0,C5,*,pc_exe_template,3203,0,4
1581772320,7,4500,0,C6,鹏博士,pc_exe_template,3203,0,4
1581772320,7,500,1,C8,移动,pc_exe_template,3203,0,38
1581772380,5,8000,0,C1,移动,pc_exe_template,3203,0,3
1581771540,5,2500,0,C1,移动,pc_exe_template,3203,4,26
1581771600,7,8000,0,C6,电信,pc_exe_template,3203,0,216
1581771660,7,4500,0,C8,电信,pc_exe_template,3203,0,13
1581772020,7,2500,0,C8,移动,pc_exe_template,3203,0,4
1581772080,3,8000,1,C3,联通,pc_exe_template,3203,0,1
1581772140,3,8000,0,C6,电信,pc_exe_template,3203,0,9
1581771480,7,500,0,C2,鹏博士,pc_exe_template,3203,0,3
1581771660,5,0,0,C1,移动,pc_exe_template,3203,0,5
1581771900,7,500,0,C2,电信,pc_exe_template,3203,91,116
1581772020,7,500,0,C5,电信,pc_exe_template,3203,1,5
1581771660,5,2500,1,C1,广电网,pc_exe_template,3203,3,9
1581771660,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,24
1581771960,5,0,0,C1,移动,pc_exe_template,3203,0,3
1581772080,7,4500,1,C1,电信,pc_exe_template,3203,35,1253
1581772200,5,2500,1,C3,歌华有线/电信/铁通,pc_exe_template,3203,0,1
1581772200,7,500,0,C2,电信,pc_exe_template,3203,11,127
1581772380,7,2500,1,C1,电信/联通/移动/教育网,pc_exe_template,3203,1,6
1581771300,3,500,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581771420,7,2500,0,C1,bite.lt,pc_exe_template,3203,0,3
1581771420,7,2500,0,C1,电信,pc_exe_template,3203,3,87
1581771600,5,2500,1,C1,移动/铁通,pc_exe_template,3203,0,3
1581771780,7,8000,1,C3,移动,pc_exe_template,3203,0,11
1581771960,5,4500,0,C1,湖北广电,pc_exe_template,3203,0,2
1581772020,7,500,0,C1,联通,pc_exe_template,3203,0,3
1581771300,3,4500,1,C1,电信,pc_exe_template,3203,0,104
1581771600,7,2500,1,C5,鹏博士/电信,pc_exe_template,3203,0,3
1581771660,3,2500,1,C1,移动,pc_exe_template,3203,10,142
1581771780,5,4500,1,C8,电信,pc_exe_template,3203,0,1
1581771900,7,4500,1,C1,浙江华数/联通,pc_exe_template,3203,2,21
1581771960,7,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,8
1581772140,7,4500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,3
1581771360,3,2500,0,C1,移动,pc_exe_template,3203,3,11
1581771420,5,8000,0,C6,电信,pc_exe_template,3203,0,3
1581772320,7,-1,0,C2,移动,pc_exe_template,3203,0,1
1581772380,5,4500,1,C1,广电网/电信,pc_exe_template,3203,1,2
1581771240,3,500,1,C3,广电网/电信,pc_exe_template,3203,0,1
1581771300,7,2500,0,C1,移动,pc_exe_template,3203,23,129
1581771480,3,4500,0,C1,电信,pc_exe_template,3203,0,2
1581771840,3,2500,0,C1,移动,pc_exe_template,3203,0,9
1581771840,5,8000,1,C3,联通,pc_exe_template,3203,0,5
1581771900,5,8000,0,C6,电信,pc_exe_template,3203,0,3
